Paul Mitchell the School-Santa Barbara,Santa Barbara,CA,santabarbara.paulmitchell.edu/,santabarbara.paulmitchell.edu/programs/finance-options,NULL,16611,NULL,NULL,NULL,NULL,NULL,16203,16546,16924,17335,18010,127,0.4803,0.0157,0.4567,0.0079,NULL,0.8182,NULL,0.6,NULL,NULL,NULL,NULL,0.65515,0
University of the Rockies,Colorado Springs,CO,www.rockies.edu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Eli Whitney Technical High School,Hamden,CT,www.cttech.org/whitney/,www.cttech.org/fa/lpn/index.htm,13961,NULL,13963,NULL,13927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,0.439,0.439,0.0488,0.0732,NULL,0.9091,NULL,NULL,NULL,NULL,NULL,NULL,0.828847748,0
Vinal Technical High School,Middletown,CT,www.cttech.org/vinal,www.cttech.org/fa/lpn/index.htm,17265,NULL,16494,17039,20191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,0.5517,0.3448,0.1034,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.75,0
Windham Technical High School,Willimantic,CT,www.cttech.org/windham/,www.cttech.org/fa/da/index.htm,9717,NULL,9717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,0.75,0,0.25,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0.941182353,0
Harris School of Business-Wilmington Campus,Wilmington,DE,www.harrisschool.edu,schooliya.com/PEG/wilmington/netpricecalc.html,NULL,26916,NULL,NULL,NULL,NULL,NULL,26568,27250,28497,30486,29328,480,0.2771,0.5,0.15,0.0083,NULL,0.6869,NULL,0.4333,NULL,NULL,NULL,NULL,0.549736335,0
Ultimate Medical Academy-Clearwater,Clearwater,FL,www.ultimatemedical.edu,www.ultimatemedical.edu/npcalc/npcalc.htm,NULL,15392,NULL,NULL,NULL,NULL,NULL,14813,16226,22747,23347,22363,359,0.4652,0.2368,0.1337,0.0084,NULL,0.6964,NULL,NULL,NULL,NULL,NULL,NULL,0.687351632,0
Florida Barber Academy,Pompano Beach,FL,www.floridabarberacademy.edu,www.floridabarberacademy.edu,NULL,13646,NULL,NULL,NULL,NULL,NULL,13646,NULL,NULL,NULL,NULL,201,0.1244,0.7612,0.0896,0,NULL,0.5854,NULL,0.25,NULL,NULL,NULL,NULL,0.3035,0
Jacksonville Beauty Institute,Jacksonville,FL,www.jacksonvillebeautyinstitute.edu,www.jacksonvillebeautyinstitute.edu,NULL,7838,NULL,NULL,NULL,NULL,NULL,7838,NULL,NULL,NULL,NULL,14,0,1,0,0,NULL,0.7,NULL,NULL,NULL,NULL,NULL,NULL,0.886131683,0
M-DCPS The English Center,Miami,FL,www.tecmiami.com,www.tecmiami.com/FinancialAidCalculator/npcalc.htm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,390,0.041,0.0103,0.9487,0,NULL,0.4545,NULL,0.3571,NULL,NULL,NULL,NULL,0.313743137,0
Florida Education Institute,Miami,FL,www.fei.edu,www.fei.edu/npc,NULL,16620,NULL,NULL,NULL,NULL,NULL,16618,16705,NULL,NULL,NULL,350,0.0029,0.0057,0.8686,0,NULL,0.9109,NULL,NULL,NULL,NULL,NULL,NULL,0.767355102,0
Superior Career Institute,LAUDERHILL,FL,www.ishbt.edu,www.ishbt.edu/net-price-calculator/,NULL,15624,NULL,NULL,NULL,NULL,NULL,15624,NULL,NULL,NULL,NULL,93,0.0108,0.8602,0.0753,0,NULL,0.6216,NULL,NULL,NULL,NULL,NULL,NULL,0.788432308,0
Institute of Technical Arts,Casselberry,FL,www.myfiaa.com,www.myfiaa.com/mynewsmile.htm,NULL,10971,NULL,NULL,NULL,NULL,NULL,10765,12502,12902,NULL,NULL,263,0.5703,0.057,0.365,0.0038,NULL,0.8303,NULL,1,NULL,NULL,NULL,NULL,0.8249775,0
National Graduate School of Quality Management,Falmouth,MA,www.ngs.edu,www.ngs.edu/Financialaid_web/smartborrow.xls,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Texas County Technical College,Houston,MO,www.texascountytech.edu,www.texascountytech.edu,NULL,21753,NULL,NULL,NULL,NULL,NULL,22434,17494,NULL,NULL,NULL,139,0.9712,0.0144,0.0072,0,NULL,0.7241,NULL,0,NULL,NULL,NULL,NULL,0.908278899,0
Aviation Institute of Maintenance-Kansas City,Kansas City,MO,www.aviation.edu/AIM-Kansas_City/default.aspx,www.aviation.edu/AIM-Kansas_City/Shared_Documents/npcalc.htm,NULL,23141,NULL,NULL,NULL,NULL,NULL,23141,NULL,NULL,NULL,NULL,92,0.5652,0.2935,0.0761,0.0109,NULL,0.5417,NULL,0,NULL,NULL,NULL,NULL,0.431831818,0
Blue Cliff College-Gulfport,Gulfport,MS,bluecliffcollege.com,bluecliffcollege.com,NULL,22733,NULL,NULL,NULL,NULL,NULL,22392,23372,24872,NULL,NULL,274,0.4745,0.4781,0.0292,0.0073,NULL,0.8824,NULL,0.8182,NULL,NULL,NULL,NULL,0.452367857,0
Apex School of Theology,Durham,NC,www.apexsot.edu,www.apexsot.edu/NetPriceCalculator/npcalc.htm,NULL,9230,NULL,NULL,NULL,NULL,NULL,9157,9739,NULL,NULL,NULL,620,0.0887,0.9113,0,0,0.9,NULL,0.8667,NULL,NULL,NULL,NULL,0.918918919,NULL,0
Institute for Therapeutic Massage,Haskell,NJ,www.massageprogram.com,www.massageprogram.com,NULL,16756,NULL,NULL,NULL,NULL,NULL,16170,18620,17889,18395,19622,139,0.6115,0.1655,0.1511,0.0144,NULL,0.8421,NULL,NULL,NULL,NULL,NULL,NULL,0.963483212,0
Metropolitan Learning Institute,Rego Park,NY,www.gettraining.org,www.gettraining.org,NULL,8662,NULL,NULL,NULL,NULL,NULL,8666,8390,9648,NULL,NULL,864,0.0116,0.147,0.3356,0.5058,NULL,0.7475,NULL,NULL,NULL,NULL,NULL,NULL,0.676564952,0
Orleans Niagara BOCES-Practical Nursing Program,Sanborn,NY,www.ONBOCES.org,www.onboces.org/uploads/NetPriceCalculator/npcalc.htm,12224,NULL,12192,10332,14457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,0.9091,0.0303,0,0.0303,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0.879151648,0
Yeshiva Shaarei Torah of Rockland,Suffern,NY,www.yst.edu/,www.yst.edu,NULL,18750,NULL,NULL,NULL,NULL,NULL,18750,NULL,NULL,NULL,NULL,116,1,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Leon Studio One School of Hair Design,Williamsville,NY,www.leonstudioone.com/Financialaid,leonstudioone.com,NULL,27703,NULL,NULL,NULL,NULL,NULL,27703,NULL,NULL,NULL,NULL,14,0.7857,0.0714,0.1429,0,NULL,0.8,NULL,1,NULL,NULL,NULL,NULL,0.802736054,0
St Joseph's Medical Center School of Radiography,Yonkers,NY,www.saintjosephs.org,www.saintjosephs.org,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,0.7917,0,0.0833,0.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0
American Institute of Alternative Medicine,Columbus,OH,www.aiam.edu,www.aiam.edu/financial-aid-sidebar.html,NULL,21133,NULL,NULL,NULL,NULL,NULL,20429,NULL,25362,NULL,NULL,263,0.3574,0.4183,0.0114,0.0342,NULL,0.7143,NULL,0.6667,NULL,NULL,NULL,NULL,0.740722222,0
Brown Aveda Institute-Mentor,Mentor,OH,WWW.BROWNAVEDA.COM,www.brownaveda.com,NULL,13112,NULL,NULL,NULL,NULL,NULL,11371,11617,13170,15950,16400,149,0.8322,0.094,0.0201,0.0201,NULL,0.8947,NULL,NULL,NULL,NULL,NULL,NULL,0.803585714,0
Institute of Technology Inc,Salem,OR,www.it-colleges.edu/iot/t-salem.html,www.it-colleges.edu/financing/Net-Price-Calculator,NULL,23567,NULL,NULL,NULL,NULL,NULL,23235,22974,24628,26138,26138,335,0.6597,0.0179,0.2478,0.009,NULL,0.65,NULL,0.6,NULL,NULL,NULL,NULL,0.709817857,0
Susquehanna County Career and Technology Center,Dimock,PA,scctc.elklakeschool.org,scctc.elklakeschool.org,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,0.9844,0,0.0156,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,0
Universidad Pentecostal Mizpa,Rio Piedras,PR,mizpa.edu,mizpa.edu/netprice/npcalc.htm,NULL,5900,NULL,NULL,NULL,NULL,NULL,5383,7966,NULL,NULL,NULL,355,0,0,1,0,0.7778,NULL,1,NULL,NULL,NULL,NULL,0.25,NULL,0
Caribbean Forensic and Technical College,Rio Piedras,PR,www.cftcpr.com,www.cftcpr.com,NULL,4941,NULL,NULL,NULL,NULL,NULL,4843,5322,5412,NULL,NULL,189,0,0,1,0,NULL,0.7658,NULL,NULL,NULL,NULL,NULL,NULL,1,0
Concorde Career College-Grand Prairie,Grand Prairie,TX,www.concorde.edu,www.concorde.edu/,NULL,19616,NULL,NULL,NULL,NULL,NULL,19488,21909,24286,NULL,24286,785,0.293,0.4395,0.1873,0.0191,NULL,0.8393,NULL,NULL,NULL,NULL,NULL,NULL,0.7077,0
Kussad Institute of Court Reporting,Austin,TX,kicr1.com,kicr1.com,NULL,8438,NULL,NULL,NULL,NULL,NULL,8438,NULL,NULL,NULL,NULL,18,0.7778,0,0.2222,0,NULL,0.6667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Lamar Institute of Technology,Beaumont,TX,www.lit.edu,www.collegeforalltexans.com/apps/CollegeMoney/index.php,9942,NULL,9030,10140,12495,12998,14139,NULL,NULL,NULL,NULL,NULL,2569,0.4998,0.3145,0.1113,0.03,NULL,0.5144,NULL,0.4074,NULL,NULL,NULL,NULL,0.235006195,0
MJ's Beauty Academy Inc,Dallas,TX,www.mjsbeautyacademy.edu,www.mjsbeautyacademy.edu,NULL,13977,NULL,NULL,NULL,NULL,NULL,14043,12990,NULL,NULL,NULL,68,0,1,0,0,NULL,0.5385,NULL,NULL,NULL,NULL,NULL,NULL,0.559996,0
Aviation Institute of Maintenance-Dallas,Irving,TX,www.aviationmaintenance.edu,www.aviation.edu/AIM-Dallas/default.aspx,NULL,26408,NULL,NULL,NULL,NULL,NULL,26152,25454,30146,30146,30146,341,0.349,0.3226,0.2082,0.0469,NULL,0.5522,NULL,0.5,NULL,NULL,NULL,NULL,0.517264138,0
Healing Mountain Massage School,Salt Lake City,UT,www.healingmountain.edu,healingmountain.edu/NetPriceCalculator/npcalc.htm,NULL,11561,NULL,NULL,NULL,NULL,NULL,11145,13434,NULL,NULL,NULL,67,0.9552,0,0,0,NULL,0.8,NULL,0.85,NULL,NULL,NULL,NULL,0.599986667,0
Career Training Solutions,Fredericksburg,VA,www.careertrainingsolutions.edu,www.careertrainingsolutions.edu/financial-aid/net-price-calculator/,NULL,17077,NULL,NULL,NULL,NULL,NULL,17077,NULL,NULL,NULL,NULL,280,0.6571,0.2964,0.0464,0,NULL,0.1667,NULL,0.2083,NULL,NULL,NULL,NULL,0.860126931,0
Rudy & Kelly Academy of Hair and Nails,Virginia Beach,VA,www.rkacademy.com,www.rkacademy.com,NULL,10584,NULL,NULL,NULL,NULL,NULL,9459,10160,11410,14360,14360,228,0.6754,0.1886,0.0746,0.0044,NULL,0.7308,NULL,0.6,NULL,NULL,NULL,NULL,0.731390286,0
South Branch Career and Technical Center,Petersburg,WV,www.southbranchtech.com,www.southbranchtech.com,9641,NULL,9641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,0.8,0.2,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Nevada State College,Henderson,NV,nsc.edu,nsc.edu/ExternalResources/Tuition.Calc.htm,11319,NULL,9252,10765,13625,15139,15974,NULL,NULL,NULL,NULL,NULL,3076,0.435,0.1151,0.2185,0.094,0.6752,NULL,0.35,NULL,NULL,NULL,NULL,0.149810703,NULL,0
Virginia College-Jackson,Jackson,MS,www.vc.edu,enroll.vc.edu/npc,NULL,12570,NULL,NULL,NULL,NULL,NULL,12556,12955,NULL,NULL,NULL,376,0.0718,0.8963,0.0053,0.0027,NULL,0.4,NULL,0.25,NULL,NULL,NULL,NULL,0.210333333,0
Virginia College-Austin,Austin,TX,vc.edu,enroll.vc.edu/npc,NULL,18177,NULL,NULL,NULL,NULL,NULL,17992,18258,21374,22381,NULL,642,0.2492,0.2009,0.3692,0.0047,NULL,0.2727,NULL,0.402,NULL,NULL,NULL,NULL,0.411793382,0
California State University-Channel Islands,Camarillo,CA,www.csuci.edu,www.csuci.edu/financialaid/Cost_of_Attendance.htm,14770,NULL,10665,11875,17482,21469,22515,NULL,NULL,NULL,NULL,NULL,4950,0.3804,0.0246,0.4147,0.0545,0.7814,NULL,0.4167,NULL,480,475,NULL,0.51349501,NULL,0
ITT Technical Institute-Springfield,Springfield,VA,www.itt-tech.edu,www.itt-tech.edu/npc,NULL,23378,NULL,NULL,NULL,NULL,NULL,22751,23475,23483,26613,26613,678,0.1298,0.559,0.1681,0.0605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.361564407,NULL,0
ITT Technical Institute-Chantilly,Chantilly,VA,www.itt-tech.edu,www.itt-tech.edu/npc,NULL,22570,NULL,NULL,NULL,NULL,NULL,21922,21390,25137,26437,26437,573,0.3752,0.2286,0.2583,0.0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.336397273,NULL,0
The Art Institute of California-Argosy University Orange County,Santa Ana,CA,www.aicaoc.artinstitutes.edu,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,NULL,25338,NULL,NULL,NULL,NULL,NULL,24398,24308,27255,27603,29470,1761,0.1454,0.0176,0.3685,0.071,0.5575,NULL,0.3148,NULL,NULL,NULL,NULL,0.364837051,NULL,0
Franklin W Olin College of Engineering,Needham,MA,www.olin.edu,npc.collegeboard.org/student/app/olin,NULL,19971,NULL,NULL,NULL,NULL,NULL,2919,7551,13762,20828,31398,343,0.5335,0.0087,0.0408,0.172,0.963,NULL,NULL,NULL,725,764,725,0.961559615,NULL,0
Lincoln Technical Institute-Northeast Philadelphia,Philadelphia,PA,www.lincolntech.com,www.lincolnedu.com/net-price-calculator,NULL,18497,NULL,NULL,NULL,NULL,NULL,18078,18230,22793,NULL,NULL,311,0.2862,0.4437,0.1704,0.0257,NULL,0.7931,NULL,NULL,NULL,NULL,NULL,NULL,0.641545394,0
Lincoln Technical Institute-Center City Philadelphia,Philadelphia,PA,www.lincolntech.com,www.lincolnedu.com/net-price-calculator,NULL,17748,NULL,NULL,NULL,NULL,NULL,17479,18742,20974,22374,22374,478,0.0774,0.751,0.0837,0.0167,NULL,0.5445,NULL,0.1,NULL,NULL,NULL,NULL,0.540413664,0
Won Institute of Graduate Studies,Glenside,PA,www.woninstitute.edu,www.woninstitute.edu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Lincoln Technical Institute-Paramus,Paramus,NJ,www.lincolntech.com,www.lincolnedu.com/net-price-calculator,NULL,22251,NULL,NULL,NULL,NULL,NULL,21437,23089,23911,24423,26061,645,0.2047,0.3318,0.3798,0.0589,NULL,0.7478,NULL,0.7708,NULL,NULL,NULL,NULL,0.672382342,0
Pima Medical Institute-Colorado Springs,Colorado Springs,CO,pmi.edu,pmi.edu,NULL,18091,NULL,NULL,NULL,NULL,NULL,17636,19865,20413,21023,NULL,543,0.582,0.0902,0.1952,0.0258,NULL,0.6667,NULL,NULL,NULL,NULL,NULL,NULL,0.542138104,0
University of Phoenix-Kansas City Campus,Kansas City,MO,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,NULL,19212,NULL,NULL,NULL,NULL,NULL,18933,20041,24514,NULL,NULL,517,0.3211,0.2476,0.0561,0.0019,0.3824,NULL,NULL,NULL,NULL,NULL,NULL,0.161274194,NULL,0
University of Phoenix-Atlanta Campus,Sandy Springs,GA,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,NULL,17569,NULL,NULL,NULL,NULL,NULL,17495,18109,17828,22215,NULL,1350,0.0719,0.4881,0.0407,0.0044,0.5481,NULL,NULL,NULL,NULL,NULL,NULL,0.145634449,NULL,0
University of Phoenix-Chicago Campus,Schaumburg,IL,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,NULL,19115,NULL,NULL,NULL,NULL,NULL,18887,20062,19976,NULL,23183,813,0.1328,0.3346,0.1082,0.0111,0.4259,NULL,NULL,NULL,NULL,NULL,NULL,0.132883784,NULL,0
University of Phoenix-Nashville Campus,Nashville,TN,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,NULL,18192,NULL,NULL,NULL,NULL,NULL,17995,18792,21080,22734,23234,1329,0.3883,0.237,0.0339,0.006,0.4444,NULL,NULL,NULL,NULL,NULL,NULL,0.13239,NULL,0
University of Phoenix-Northern Virginia Campus,Reston,VA,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,NULL,19967,NULL,NULL,NULL,NULL,NULL,19480,20841,21136,22015,NULL,650,0.2185,0.2938,0.08,0.0154,0.5217,NULL,NULL,NULL,NULL,NULL,NULL,0.119071429,NULL,0
David's Academy of Beauty,Pico Rivera,CA,davidsacademyofbeauty.com/,davidsacademyofbeauty.com/,NULL,15371,NULL,NULL,NULL,NULL,NULL,15345,16126,16551,NULL,NULL,199,0,0,0.1809,0.8191,NULL,0.994,NULL,1,NULL,NULL,NULL,NULL,0.854527273,0
Birthwise Midwifery School,Bridgton,ME,www.birthwisemidwifery.edu,www.birthwisemidwifery.edu/npcalc.htm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,0.8276,0.069,0.0345,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Argosy University-Dallas,Farmers Branch,TX,www.argosy.edu/dallas/,tcc.noellevitz.com/edmc/Argosy%20University?iframe=true&width600&height=1000,NULL,21090,NULL,NULL,NULL,NULL,NULL,19999,22727,NULL,NULL,NULL,218,0.2936,0.5,0.1697,0.0046,0.6,NULL,0.4545,NULL,NULL,NULL,NULL,NULL,NULL,0
Le Cordon Bleu College of Culinary Arts-Orlando,Orlando,FL,www.chefs.edu/orlando/,chefs.studentaidcalculator.com,NULL,16796,NULL,NULL,NULL,NULL,NULL,15669,16950,19403,20577,20467,961,0.0583,0.0239,0.0333,0.001,NULL,0.6684,NULL,NULL,NULL,NULL,NULL,NULL,0.539180251,0
Paul Mitchell the School-Costa Mesa,Costa Mesa,CA,costamesa.paulmitchell.edu,costamesa.paulmitchell.edu/programs/finance-options,NULL,17717,NULL,NULL,NULL,NULL,NULL,15993,16563,18373,19987,19987,188,0.5479,0.0319,0.2872,0.0426,NULL,0.7692,NULL,0.95,NULL,NULL,NULL,NULL,0.766381481,0
Ave Maria School of Law,Naples,FL,www.avemarialaw.edu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Tulsa Welding School-Jacksonville,Jacksonville,FL,www.weldingschool.com,www.weldingschool.com/tuition.html,NULL,24608,NULL,NULL,NULL,NULL,NULL,24062,25297,26443,27071,28352,696,0.4425,0.2716,0.0575,0.0072,NULL,0.6349,NULL,NULL,NULL,NULL,NULL,NULL,0.624863484,0
ITT Technical Institute-Canton,Canton,MI,www.itt-tech.edu,www.itt-tech.edu/npc,NULL,23278,NULL,NULL,NULL,NULL,NULL,22916,20491,26412,27412,NULL,442,0.5543,0.3552,0.0226,0.0136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.371167485,NULL,0
ITT Technical Institute-Plymouth Meeting,Plymouth Meeting,PA,www.itt-tech.edu,www.itt-tech.edu/npc,NULL,23122,NULL,NULL,NULL,NULL,NULL,22764,23113,NULL,26891,NULL,310,0.329,0.5065,0.0613,0.029,NULL,0.3333,NULL,0.2857,NULL,NULL,NULL,NULL,0.436634742,0
Pennsylvania College of Health Sciences,Lancaster,PA,https://www.pacollege.edu/,lancastergeneral.studentaidcalculator.com/survey.aspx,NULL,24984,NULL,NULL,NULL,NULL,NULL,21682,22894,25259,27680,28768,1394,0.8364,0.0445,0.0509,0.0294,0,NULL,NULL,NULL,468,488,NULL,0.699104425,NULL,0
West Virginia Junior College-Bridgeport,Bridgeport,WV,www.wvjc.edu,www.wvjc.edu,NULL,12203,NULL,NULL,NULL,NULL,NULL,11071,11344,14425,16932,16354,210,0.9667,0.0286,0.0048,0,NULL,0.6615,NULL,0,NULL,NULL,NULL,NULL,0.590585827,0
Vatterott College-Cleveland,Broadview Heights,OH,www.vatterott.edu,www.vatterott.edu/calculator/,NULL,18109,NULL,NULL,NULL,NULL,NULL,17238,16819,21044,NULL,NULL,229,0.2314,0.7031,0.0306,0.0044,NULL,0.75,NULL,NULL,NULL,NULL,NULL,NULL,0.540966467,0
St Louis College of Health Careers-Fenton,Fenton,MO,www.slchc.com,www.saintlouishealthcareers.com/npcalc.htm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,301,0.7342,0.186,0.01,0.0033,NULL,0.8421,NULL,NULL,NULL,NULL,NULL,NULL,0.86935,0
Interactive College of Technology-Gainesville,Gainesville,GA,www.ict.edu,www.ict.edu/student-services,NULL,12667,NULL,NULL,NULL,NULL,NULL,11945,14288,15287,NULL,NULL,35,0.3143,0.1143,0.5429,0.0286,NULL,0.5714,NULL,NULL,NULL,NULL,NULL,NULL,0.8250275,0
San Joaquin Valley College-Ontario,Ontario,CA,sjvc.edu,www.sjvc.edu/net-price-calculator,NULL,18599,NULL,NULL,NULL,NULL,NULL,17552,18119,19254,22689,22689,698,0.1719,0.0559,0.6103,0.0444,NULL,0.7778,NULL,NULL,NULL,NULL,NULL,NULL,0.690669947,0
Anthem Institute-Cherry Hill,Cherry Hill,NJ,www.anthem.edu,anthem.edu/antheminstitute/net-price-calculator/,NULL,25348,NULL,NULL,NULL,NULL,NULL,25310,24649,28774,NULL,NULL,251,0.2231,0.4064,0.239,0.012,NULL,0.7708,NULL,NULL,NULL,NULL,NULL,NULL,0.670839669,0
Alaska Christian College,Soldotna,AK,www.alaskacc.edu,www.alaskacc.edu/admissions/net-price-calculator,NULL,8393,NULL,NULL,NULL,NULL,NULL,8393,NULL,NULL,NULL,NULL,53,0.0943,0,0.0377,0,NULL,0.4706,NULL,0.5,NULL,NULL,NULL,NULL,0.288873333,0
Grantham University,Kansas City,MO,www.grantham.edu/,npc.grantham.edu,NULL,10744,NULL,NULL,NULL,NULL,NULL,10427,11648,12678,14219,14645,9521,0.3281,0.4509,0.0541,0.0103,0.3838,NULL,0.1042,NULL,NULL,NULL,NULL,NULL,NULL,0
Minnesota School of Business-Plymouth,Plymouth,MN,www.msbcollege.edu/,www.msbcollege.edu/MSBNetPriceCalculator/npcalc.htm,NULL,23788,NULL,NULL,NULL,NULL,NULL,23224,21081,27763,26424,NULL,184,0.7663,0.0489,0.0326,0.0272,0,NULL,1,NULL,NULL,NULL,NULL,0.491540678,NULL,0
Carrington College-Albuquerque,Albuquerque,NM,www.carrington.edu,carrington.edu/financial-aid/net-price-calculator/carrington-college/,NULL,25575,NULL,NULL,NULL,NULL,NULL,25254,24644,27712,NULL,28595,647,0.2427,0.0263,0.5162,0.017,NULL,0.8197,NULL,NULL,NULL,NULL,NULL,NULL,0.674319266,0
NASCAR Technical Institute,Mooresville,NC,www.uticorp.com,www.uti.edu/student-services/financial-aid/npc,NULL,21294,NULL,NULL,NULL,NULL,NULL,19466,20349,22912,24317,24745,1510,0.6166,0.1629,0.0887,0.0066,NULL,0.6928,NULL,NULL,NULL,NULL,NULL,NULL,0.539419373,0
Everest Institute-Tigard,Tigard,OR,www.everest.edu/campus/tigard,www.Everest.edu/npc,NULL,22872,NULL,NULL,NULL,NULL,NULL,22448,23485,24135,NULL,27985,314,0.5987,0.0318,0.1815,0.0318,NULL,0.725,NULL,NULL,NULL,NULL,NULL,NULL,0.753163544,0
University of the Potomac-VA Campus,Vienna,VA,www.potomac.edu/,potomac.studentaidcalculator.com/survey.aspx,NULL,14562,NULL,NULL,NULL,NULL,NULL,14562,NULL,NULL,NULL,NULL,26,0.1923,0.6538,0.0769,0.0385,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
Anthem Institute-Las Vegas,Las Vegas,NV,www.anthem.edu,anthem.edu/antheminstitute/net-price-calculator/,NULL,22397,NULL,NULL,NULL,NULL,NULL,22302,22696,25370,24920,25370,289,0.1661,0.1592,0.2215,0.045,NULL,0.7117,NULL,NULL,NULL,NULL,NULL,NULL,0.646354098,0
Milan Institute-Palm Desert,Palm Desert,CA,www.milaninstitute.edu,www.milaninstitute.edu,NULL,16741,NULL,NULL,NULL,NULL,NULL,16751,16341,17175,20444,NULL,272,0.0993,0.0331,0.8162,0.0074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.745515658,0
National American University-Overland Park,Overland Park,KS,www.national.edu/locations/kansas/overland-park,www.national.edu/net_price_calculator,NULL,18330,NULL,NULL,NULL,NULL,NULL,18330,NULL,NULL,NULL,NULL,470,0.4894,0.3298,0.066,0.0234,0.6667,NULL,0.3684,NULL,NULL,NULL,NULL,0.105260526,NULL,0
Everest Institute-Austin,Austin,TX,www.everest.edu/campus/austin,www.Everest.edu/npc,NULL,23751,NULL,NULL,NULL,NULL,NULL,23166,24145,26346,28568,28668,880,0.2409,0.1932,0.4614,0.0091,NULL,0.772,NULL,NULL,NULL,NULL,NULL,NULL,0.704068157,0
Everest College-Burr Ridge,Burr Ridge,IL,www.everest.edu/campus/burr_ridge,www.Everest.edu/npc,NULL,25232,NULL,NULL,NULL,NULL,NULL,24470,24666,27687,28595,29495,288,0.3681,0.1597,0.3542,0.0243,NULL,0.7742,NULL,NULL,NULL,NULL,NULL,NULL,0.697270997,0
Medvance Institute-West Palm,Palm Springs,FL,www.Fortis.edu,www.fortis.edu/consumer-information.aspx,NULL,19646,NULL,NULL,NULL,NULL,NULL,19296,19399,24634,25314,18614,365,0.1781,0.3288,0.1945,0.0192,NULL,0.6832,NULL,NULL,NULL,NULL,NULL,NULL,0.589649104,0
Tohono O'Odham Community College,Sells,AZ,www.tocc.edu,www.tocc.edu,4194,NULL,4194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,0.0435,0.0272,0.0109,0,NULL,0.4231,NULL,0.1538,NULL,NULL,NULL,NULL,NULL,0
Everest College-Dallas,Dallas,TX,www.everest.edu/campus/dallas,www.Everest.edu/npc,NULL,25489,NULL,NULL,NULL,NULL,NULL,25229,25727,29577,30277,NULL,1071,0.0831,0.4977,0.3184,0.0047,NULL,0.4602,NULL,0.2222,NULL,NULL,NULL,NULL,0.418720481,0
Edward Via College of Osteopathic Medicine,Blacksburg,VA,www.vcom.vt.edu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
